id,Temperature,Light,CO2,value
6297,20.0,0.0,723.0,0
6298,20.0,0.0,711.0,0
6299,20.0,0.0,713.0,0
6300,20.0,0.0,712.0,0
6301,20.0,0.0,712.75,0
6302,20.0,0.0,710.5,0
6303,20.0,0.0,709.0,0
6304,20.0,0.0,711.0,0
6305,20.0,0.0,707.5,0
6306,20.0,0.0,708.0,0
6307,20.0,0.0,714.0,0
6308,20.0,0.0,715.0,0
6309,20.0,0.0,719.666666666667,0
6310,20.0,0.0,719.0,0
6311,20.0,0.0,718.0,0
6312,20.0,0.0,713.5,0
6313,20.0,0.0,709.0,0
6314,20.0,0.0,711.0,0
6315,20.0,0.0,710.0,0
6316,20.0,0.0,713.333333333333,0
6317,20.0,0.0,714.0,0
6318,20.05,0.0,714.5,0
6319,20.0,0.0,711.0,0
6320,20.0,0.0,711.0,0
6321,20.0,0.0,712.0,0
6322,20.0,0.0,715.5,0
6323,20.0,0.0,715.333333333333,0
6324,20.0,0.0,714.0,0
6325,20.0,0.0,713.5,0
6326,20.1,0.0,725.0,0
6327,20.1,0.0,728.0,0
6328,20.0,0.0,725.0,0
6329,20.0,0.0,722.333333333333,0
6330,20.1,0.0,718.0,0
6331,20.05,0.0,722.0,0
6332,20.0,0.0,721.0,0
6333,20.0,0.0,723.5,0
6334,20.0,0.0,724.0,0
6335,20.0,0.0,711.333333333333,0
6336,20.0,0.0,710.0,0
6337,20.0,0.0,711.333333333333,0
6338,20.0,0.0,715.0,0
6339,20.0,0.0,716.5,0
6340,20.0,0.0,716.5,0
6341,20.0,0.0,718.0,0
6342,20.0,0.0,715.0,0
6343,20.0,0.0,715.0,0
6344,20.0,0.0,711.5,0
6345,20.0,0.0,715.666666666667,0
6346,20.0,0.0,720.0,0
6347,20.0,0.0,719.0,0
6348,20.0,0.0,720.5,0
6349,20.0,0.0,725.0,0
6350,20.0,0.0,722.5,0
6351,20.0,0.0,716.5,0
6352,20.0,0.0,716.0,0
6353,19.945,0.0,718.5,0
6354,20.0,0.0,718.0,0
6355,20.0,0.0,715.0,0
6356,20.0,0.0,715.25,0
6357,19.89,0.0,718.0,0
6358,19.89,0.0,718.0,0
6359,19.89,0.0,716.0,0
6360,19.89,0.0,715.333333333333,0
6361,19.89,0.0,712.5,0
6362,19.89,0.0,722.0,0
6363,19.89,0.0,723.0,0
6364,20.0,0.0,719.0,0
6365,19.89,0.0,731.5,0
6366,19.963333333333303,0.0,721.333333333333,0
6367,19.89,0.0,719.0,0
6368,19.945,0.0,714.5,0
6369,19.945,0.0,717.0,0
6370,19.89,0.0,714.0,0
6371,19.945,0.0,712.0,0
6372,20.0,0.0,711.0,0
6373,19.926666666666698,0.0,713.333333333333,0
6374,19.89,0.0,718.5,0
6375,19.89,0.0,714.666666666667,0
6376,19.945,0.0,715.0,0
6377,19.945,0.0,718.5,0
6378,20.0,0.0,719.0,0
6379,20.0,0.0,717.5,0
6380,20.0,0.0,714.5,0
6381,20.0,0.0,712.0,0
6382,20.0,0.0,710.666666666667,0
6383,20.0,0.0,721.0,0
6384,20.0,0.0,722.666666666667,0
6385,19.89,0.0,717.0,0
6386,20.0,0.0,716.0,0
6387,20.0,0.0,714.0,0
6388,20.0,0.0,721.5,0
6389,20.0,0.0,715.5,0
6390,19.945,0.0,713.0,0
6391,19.945,0.0,707.0,0
6392,20.0,0.0,716.0,0
6393,20.0,0.0,712.0,0
6394,20.0,0.0,713.0,0
6395,19.89,0.0,715.0,0
6396,19.945,0.0,719.0,0
6397,19.89,0.0,722.0,0
6398,19.89,0.0,722.0,0
6399,19.89,0.0,721.333333333333,0
6400,19.89,0.0,716.666666666667,0
6401,19.89,0.0,715.0,0
6402,19.89,0.0,713.0,0
6403,19.89,0.0,722.333333333333,0
6404,19.945,0.0,721.5,0
6405,19.89,0.0,720.5,0
6406,19.945,0.0,719.0,0
6407,20.0,0.0,718.0,0
6408,20.0,0.0,722.0,0
6409,20.0,0.0,718.5,0
6410,20.0,0.0,724.0,0
6411,20.05,0.0,727.0,0
6412,20.1,0.0,725.5,0
6413,20.0,0.0,724.0,0
6414,20.1,0.0,719.5,0
6415,20.1,0.0,719.0,0
6416,20.1,0.0,722.0,0
6417,20.075,0.0,723.666666666667,0
6418,20.0,0.0,723.0,0
6419,20.05,0.0,724.5,0
6420,20.0,0.0,727.0,0
6421,20.0,0.0,724.333333333333,0
6422,20.0,0.0,718.0,0
6423,20.0,0.0,716.5,0
6424,20.0,0.0,718.0,0
6425,20.0,0.0,721.666666666667,0
6426,19.945,0.0,721.0,0
6427,20.0,0.0,721.5,0
6428,20.05,0.0,724.0,0
6429,20.1,0.0,719.0,0
6430,20.1,0.0,720.0,0
6431,20.1,0.0,725.0,0
6432,20.1,0.0,719.5,0
6433,20.0666666666667,0.0,716.333333333333,0
6434,20.0,0.0,725.5,0
6435,20.0,0.0,727.5,0
6436,20.0,0.0,728.0,0
6437,20.0,0.0,724.0,0
6438,20.0,0.0,725.666666666667,0
6439,20.0,0.0,722.5,0
6440,20.033333333333303,0.0,726.666666666667,0
6441,20.05,0.0,722.0,0
6442,20.0,0.0,724.0,0
6443,20.1,0.0,724.0,0
6444,20.1,0.0,723.5,0
6445,20.1,0.0,725.5,0
6446,20.1,0.0,724.5,0
6447,20.1,0.0,727.5,0
6448,20.2,0.0,726.0,0
6449,20.1,0.0,728.0,0
6450,20.1333333333333,0.0,721.666666666667,0
6451,20.2,0.0,726.0,0
6452,20.2,0.0,730.5,0
6453,20.2,0.0,728.5,0
6454,20.2,0.0,723.5,0
6455,20.245,0.0,727.25,0
6456,20.2,0.0,733.5,0
6457,20.26,0.0,728.333333333333,0
6458,20.245,0.0,727.5,0
6459,20.29,0.0,726.0,0
6460,20.245,0.0,730.0,0
6461,20.23,0.0,737.0,0
6462,20.245,0.0,733.5,0
6463,20.26,0.0,736.666666666667,0
6464,20.2,0.0,731.5,0
6465,20.2,0.0,731.0,0
6466,20.29,0.0,726.5,0
6467,20.29,0.0,732.0,0
6468,20.29,0.0,733.333333333333,0
6469,20.34,0.0,733.5,0
6470,20.39,0.0,730.0,0
6471,20.39,0.0,725.0,0
6472,20.39,0.0,734.0,0
6473,20.39,0.0,735.0,0
6474,20.34,0.0,732.0,0
6475,20.245,0.0,727.5,0
6476,20.2,0.0,728.5,0
6477,20.29,0.0,726.333333333333,0
6478,20.29,0.0,728.0,0
6479,20.34,0.0,731.5,0
6480,20.39,0.0,735.0,0
6481,20.39,0.0,732.5,0
6482,20.39,0.0,733.0,0
6483,20.39,0.0,733.0,0
6484,20.426666666666698,0.0,730.666666666667,0
6485,20.39,0.0,733.0,0
6486,20.39,0.0,734.0,0
6487,20.39,0.0,735.5,0
6488,20.39,0.0,733.0,0
6489,20.445,0.0,728.5,0
6490,20.39,0.0,729.0,0
6491,20.39,0.0,732.0,0
6492,20.463333333333303,0.0,738.666666666667,0
6493,20.5,0.0,738.0,0
6494,20.5,0.0,736.5,0
6495,20.5,0.0,741.0,0
6496,20.5,0.0,741.0,0
6497,20.5,0.0,736.0,0
6498,20.426666666666698,0.0,734.333333333333,0
6499,20.39,0.0,731.0,0
6500,20.39,0.0,737.5,0
6501,20.39,0.0,726.5,0
6502,20.34,0.0,733.0,0
6503,20.39,0.0,729.0,0
6504,20.39,0.0,735.5,0
6505,20.356666666666698,0.0,734.333333333333,0
6506,20.39,0.0,735.0,0
6507,20.39,0.0,741.0,0
6508,20.39,0.0,742.5,0
6509,20.39,0.0,741.333333333333,0
6510,20.39,0.0,735.5,0
6511,20.39,0.0,730.5,0
6512,20.39,0.0,732.0,0
6513,20.39,0.0,733.0,0
6514,20.39,0.0,736.25,0
6515,20.5,0.0,738.333333333333,0
6516,20.4725,0.0,741.75,0
6517,20.5,0.0,735.5,0
6518,20.5,0.0,738.5,0
6519,20.5,0.0,738.0,0
6520,20.5,0.0,738.0,0
6521,20.5,0.0,737.5,0
6522,20.5,0.0,735.0,0
6523,20.5,0.0,735.5,0
6524,20.5,0.0,741.5,0
6525,20.5,0.0,737.5,0
6526,20.5,0.0,735.666666666667,0
6527,20.5,0.0,737.5,0
6528,20.5,0.0,738.0,0
6529,20.5,0.0,740.5,0
6530,20.5,0.0,738.5,0
6531,20.5,0.0,739.5,0
6532,20.5,0.0,739.5,0
6533,20.5,0.0,739.5,0
6534,20.5,0.0,741.0,0
6535,20.5,0.0,734.0,0
6536,20.533333333333303,0.0,739.333333333333,0
6537,20.55,0.0,736.0,0
6538,20.6,0.0,743.5,0
6539,20.5666666666667,0.0,744.666666666667,0
6540,20.6,0.0,745.0,0
6541,20.6,0.0,746.0,0
6542,20.55,0.0,744.0,0
6543,20.5,0.0,732.666666666667,0
6544,20.5,0.0,734.0,0
6545,20.55,0.0,742.0,0
6546,20.5,0.0,739.666666666667,0
6547,20.5,0.0,739.333333333333,0
6548,20.5,0.0,733.5,0
6549,20.5,0.0,735.0,0
6550,20.5,0.0,740.5,0
6551,20.5,0.0,738.75,0
6552,20.5,0.0,744.0,0
6553,20.5,0.0,742.0,0
6554,20.5,0.0,741.666666666667,0
6555,20.39,0.0,739.5,0
6556,20.39,0.0,735.666666666667,0
6557,20.39,0.0,730.0,0
6558,20.39,0.0,731.0,0
6559,20.39,0.0,729.5,0
6560,20.39,0.0,733.0,0
6561,20.39,0.0,732.0,0
6562,20.39,0.0,734.75,0
6563,20.39,0.0,738.0,0
6564,20.29,0.0,738.0,0
6565,20.34,0.0,738.5,0
6566,20.39,0.0,737.333333333333,0
6567,20.39,0.0,739.0,0
6568,20.39,0.0,739.0,0
6569,20.34,0.0,735.5,0
6570,20.29,0.0,736.5,0
6571,20.29,0.0,732.666666666667,0
6572,20.29,0.0,732.333333333333,0
6573,20.29,0.0,726.0,0
6574,20.2,0.0,736.5,0
6575,20.2,0.0,746.5,0
6576,20.2,0.0,750.0,0
6577,20.2,0.0,749.5,0
6578,20.26,0.0,743.666666666667,0
6579,20.26,0.0,742.0,0
6580,20.2,0.0,736.333333333333,0
6581,20.23,0.0,736.0,0
6582,20.2,0.0,740.0,0
6583,20.2675,0.0,744.75,0
6584,20.245,0.0,743.0,0
6585,20.29,0.0,748.5,0
6586,20.29,0.0,749.0,0
6587,20.29,0.0,744.0,0
6588,20.34,0.0,740.75,0
6589,20.356666666666698,0.0,745.333333333333,0
6590,20.39,0.0,748.5,0
6591,20.39,0.0,735.5,0
6592,20.39,0.0,734.0,0
6593,20.39,0.0,734.0,0
6594,20.39,0.0,734.0,0
6595,20.356666666666698,0.0,746.5,0
6596,20.39,0.0,749.666666666667,0
6597,20.39,0.0,745.5,0
6598,20.39,0.0,744.0,0
6599,20.39,0.0,746.0,0
6600,20.39,0.0,743.0,0
6601,20.39,0.0,747.0,0
6602,20.39,0.0,743.666666666667,0
6603,20.39,0.0,744.333333333333,0
6604,20.39,0.0,750.5,0
6605,20.39,0.0,748.0,0
6606,20.39,0.0,755.0,0
6607,20.39,0.0,749.0,0
6608,20.39,0.0,749.0,0
6609,20.5,0.0,749.0,0
6610,20.445,0.0,751.0,0
6611,20.5,0.0,751.0,0
6612,20.39,0.0,752.5,0
6613,20.39,0.0,752.0,0
6614,20.5,0.0,751.0,0
6615,20.5,0.0,748.5,0
6616,20.5,0.0,751.5,0
6617,20.5,0.0,748.5,0
6618,20.5,0.0,752.0,0
6619,20.5,0.0,754.5,0
6620,20.5,0.0,749.666666666667,0
6621,20.5,0.0,750.5,0
6622,20.5,0.0,754.0,0
6623,20.5,0.0,752.666666666667,0
6624,20.5,0.0,749.5,0
6625,20.5,0.0,747.333333333333,0
6626,20.5,0.0,748.0,0
6627,20.5,0.0,751.5,0
6628,20.5,0.0,762.0,0
6629,20.5,0.0,761.666666666667,0
6630,20.5,0.0,753.0,0
6631,20.5,0.0,765.0,0
6632,20.5,0.0,765.5,0
6633,20.533333333333303,0.0,762.0,0
6634,20.5,0.0,754.0,0
6635,20.6,0.0,755.0,0
6636,20.533333333333303,0.0,753.333333333333,0
6637,20.5,0.0,753.0,0
6638,20.6,0.0,752.0,0
6639,20.6,0.0,753.5,0
6640,20.6,0.0,759.5,0
6641,20.55,0.0,762.0,0
6642,20.55,0.0,758.0,0
6643,20.6,0.0,758.5,0
6644,20.6,0.0,763.0,0
6645,20.6,0.0,765.0,0
6646,20.6,0.0,758.5,0
6647,20.6,0.0,756.5,0
6648,20.6,0.0,760.0,0
6649,20.6,0.0,758.0,0
6650,20.65,0.0,759.5,0
6651,20.6666666666667,0.0,758.666666666667,0
6652,20.7,0.0,766.0,0
6653,20.6666666666667,0.0,762.333333333333,0
6654,20.6,0.0,761.5,0
6655,20.65,0.0,762.0,0
6656,20.7,0.0,763.5,0
6657,20.7,0.0,760.0,0
6658,20.6,0.0,761.0,0
6659,20.7,0.0,768.0,0
6660,20.7,0.0,768.0,0
6661,20.6666666666667,0.0,768.0,0
6662,20.7,0.0,768.666666666667,0
6663,20.7,0.0,771.0,0
6664,20.7,0.0,768.5,0
6665,20.7,0.0,761.666666666667,0
6666,20.7,0.0,762.5,0
6667,20.7,0.0,763.0,0
6668,20.7,0.0,765.5,0
6669,20.6666666666667,0.0,769.0,0
6670,20.7,0.0,769.5,0
6671,20.7,0.0,768.333333333333,0
6672,20.7,0.0,768.5,0
6673,20.7,0.0,771.0,0
6674,20.7,0.0,770.5,0
6675,20.7,0.0,774.0,0
6676,20.7,0.0,775.0,0
6677,20.7,0.0,776.666666666667,0
6678,20.7,0.0,773.5,0
6679,20.7,0.0,771.0,0
6680,20.6,0.0,771.0,0
6681,20.7,0.0,776.0,0
6682,20.7,0.0,774.5,0
6683,20.6666666666667,0.0,770.666666666667,0
6684,20.7,0.0,772.0,0
6685,20.7,0.0,773.0,0
6686,20.6,0.0,773.0,0
6687,20.7,0.0,770.5,0
6688,20.7,0.0,770.5,0
6689,20.675,0.0,773.0,0
6690,20.7,0.0,782.5,0
6691,20.65,0.0,778.5,0
6692,20.65,0.0,770.0,0
6693,20.7,0.0,774.5,0
6694,20.65,0.0,774.5,0
6695,20.65,0.0,775.5,0
6696,20.6,0.0,778.0,0
6697,20.7,0.0,772.333333333333,0
6698,20.6,0.0,773.0,0
6699,20.6,0.0,775.0,0
6700,20.7,0.0,780.0,0
6701,20.6,0.0,780.0,0
6702,20.6,0.0,782.5,0
6703,20.6333333333333,0.0,781.666666666667,0
6704,20.6,0.0,776.5,0
6705,20.6,0.0,774.5,0
6706,20.6,0.0,773.0,0
6707,20.6,0.0,773.0,0
6708,20.6,0.0,782.0,0
6709,20.6,0.0,784.5,0
6710,20.6,0.0,782.0,0
6711,20.6,0.0,781.333333333333,0
6712,20.7,0.0,783.0,0
6713,20.6,0.0,790.666666666667,0
6714,20.6,0.0,789.666666666667,0
6715,20.6,0.0,787.0,0
6716,20.6,0.0,783.333333333333,0
6717,20.6,0.0,781.5,0
6718,20.6,0.0,779.5,0
6719,20.6,0.0,779.0,0
6720,20.6,0.0,788.0,0
6721,20.6,0.0,789.0,0
6722,20.6,0.0,785.0,0
6723,20.6,0.0,783.0,0
6724,20.6,0.0,784.5,0
6725,20.6,0.0,792.0,0
6726,20.6,0.0,790.666666666667,0
6727,20.6,0.0,784.0,0
6728,20.6,0.0,786.0,0
6729,20.6,0.0,787.0,0
6730,20.6,0.0,787.0,0
6731,20.6,0.0,794.0,0
6732,20.6,0.0,787.0,0
6733,20.6,0.0,785.333333333333,0
6734,20.6,0.0,790.0,0
6735,20.6,0.0,796.5,0
6736,20.6,0.0,796.0,0
6737,20.6,0.0,796.0,0
6738,20.6,0.0,791.0,0
6739,20.6,0.0,797.5,0
6740,20.6,0.0,798.333333333333,0
6741,20.6,0.0,787.0,0
6742,20.6,101.333333333333,787.666666666667,0
6743,20.5666666666667,301.0,785.666666666667,1
6744,20.6,419.0,794.75,1
6745,20.6,419.0,801.0,1
6746,20.6,419.0,804.666666666667,1
6747,20.625,419.0,814.25,1
6748,20.6,419.0,818.5,1
6749,20.7,419.0,825.0,1
6750,20.6333333333333,405.0,823.666666666667,1
6751,20.675,405.0,827.25,1
6752,20.675,405.0,834.0,1
6753,20.7,405.0,840.5,1
6754,20.7,405.0,832.0,1
6755,20.7225,405.0,828.0,1
6756,20.76,405.0,830.0,1
6757,20.745,405.0,831.75,1
6758,20.79,405.0,834.0,1
6759,20.79,405.0,839.5,1
6760,20.79,405.0,840.25,1
6761,20.79,405.0,835.0,1
6762,20.79,405.0,839.5,1
6763,20.79,405.0,840.0,1
6764,20.79,405.0,832.75,1
6765,20.823333333333302,405.0,840.666666666667,1
6766,20.84,405.0,838.5,1
6767,20.89,405.0,843.0,1
6768,20.89,405.0,846.5,1
6769,20.89,412.0,850.25,1
6770,20.89,419.0,857.0,1
6771,20.89,419.0,862.0,1
6772,20.89,419.0,851.666666666667,1
6773,20.89,419.0,850.333333333333,1
6774,20.945,419.0,856.75,1
6775,20.9175,419.0,855.25,1
6776,20.926666666666698,419.0,858.0,1
6777,20.9725,419.0,861.75,1
6778,20.9725,423.666666666667,864.333333333333,1
6779,20.945,428.333333333333,873.333333333333,1
6780,20.926666666666698,433.0,875.0,1
6781,21.0,433.0,880.0,1
6782,21.0,429.5,894.75,1
6783,21.0,428.333333333333,920.333333333333,1
6784,21.0,433.0,920.25,1
6785,21.0,433.0,920.5,1
6786,21.0,429.5,934.5,1
6787,21.0,433.0,928.666666666667,1
6788,21.025,433.0,924.75,1
6789,21.033333333333303,433.0,924.666666666667,1
6790,21.075,433.0,926.25,1
6791,21.1,433.0,932.0,1
6792,21.1,433.0,923.5,1
6793,21.1,433.0,925.75,1
6794,21.1,433.0,928.5,1
6795,21.1,433.0,934.25,1
6796,21.1,433.0,937.666666666667,1
6797,21.1,433.0,946.75,1
6798,21.1,433.0,940.0,1
6799,21.1,433.0,936.5,1
6800,21.1,433.0,940.333333333333,1
6801,21.1,433.0,938.0,1
6802,21.1,433.0,937.0,1
6803,21.1,433.0,937.0,1
6804,21.1,433.0,939.5,1
6805,21.1,433.0,941.0,1
6806,21.1,433.0,953.75,1
6807,21.1,433.0,953.666666666667,1
6808,21.1,433.0,948.25,1
6809,21.1,433.0,951.25,1
6810,21.15,433.0,950.5,1
6811,21.15,433.0,941.75,1
6812,21.2,433.0,942.5,1
6813,21.175,433.0,939.75,1
6814,21.175,433.0,939.25,1
6815,21.2,433.0,939.0,1
6816,21.2,433.0,938.0,1
6817,21.175,433.0,945.2,1
6818,21.2,433.0,950.0,1
6819,21.2,433.0,949.5,1
6820,21.2,433.0,948.333333333333,1
6821,21.2,433.0,946.0,1
6822,21.2,433.0,947.333333333333,1
6823,21.2,433.0,952.5,1
6824,21.2,433.0,952.666666666667,1
6825,21.2,433.0,958.75,1
6826,21.2,433.0,961.0,1
6827,21.2,433.0,957.0,1
6828,21.2,433.0,956.75,1
6829,21.2225,433.0,958.25,1
6830,21.245,433.0,957.5,1
6831,21.23,433.0,957.0,1
6832,21.2675,433.0,970.75,1
6833,21.23,433.0,974.0,1
6834,21.245,433.0,974.75,1
6835,21.2675,433.0,965.5,1
6836,21.26,433.0,960.666666666667,1
6837,21.29,433.0,955.666666666667,1
6838,21.29,433.0,965.0,1
6839,21.29,433.0,960.5,1
6840,21.29,433.0,953.333333333333,1
6841,21.29,433.0,953.666666666667,1
6842,21.2675,433.0,964.0,1
6843,21.29,433.0,966.5,1
6844,21.29,433.0,959.0,1
6845,21.245,433.0,960.0,1
6846,21.29,429.5,957.75,0
6847,21.29,433.0,960.0,1
6848,21.29,429.5,960.5,0
6849,21.2675,422.5,971.25,0
6850,21.29,433.0,973.0,1
6851,21.2675,419.0,977.0,0
6852,21.29,423.666666666667,976.666666666667,0
6853,21.29,428.333333333333,978.666666666667,0
6854,21.29,433.0,977.0,1
6855,21.29,426.0,977.25,0
6856,21.29,426.0,979.0,0
6857,21.26,428.333333333333,982.0,0
6858,21.29,433.0,981.0,1
6859,21.29,433.0,982.0,1
6860,21.29,433.0,978.5,1
6861,21.29,433.0,983.0,1
6862,21.29,433.0,985.0,1
6863,21.29,433.0,981.666666666667,1
6864,21.29,433.0,991.5,1
6865,21.29,433.0,991.333333333333,1
6866,21.29,433.0,990.0,1
6867,21.29,433.0,993.25,1
6868,21.29,433.0,986.75,1
6869,21.29,433.0,984.0,1
6870,21.29,433.0,983.0,1
6871,21.31,433.0,989.0,1
6872,21.323333333333302,442.5,986.0,1
6873,21.365,433.5,989.75,1
6874,21.39,429.0,993.0,0
6875,21.315,433.5,999.0,1
6876,21.29,435.0,1002.66666666667,1
6877,21.365,438.0,1005.25,1
6878,21.39,438.0,1002.5,1
6879,21.323333333333302,441.0,1003.0,1
6880,21.39,438.0,1007.0,1
6881,21.39,438.0,1008.0,1
6882,21.39,437.666666666667,1015.33333333333,1
6883,21.39,433.0,1015.5,1
6884,21.34,433.0,1014.0,1
6885,21.39,440.0,1040.25,1
6886,21.356666666666698,437.666666666667,1039.33333333333,1
6887,21.39,433.0,1030.5,1
6888,21.39,433.0,1031.33333333333,0
6889,21.39,433.0,1043.5,0
6890,21.356666666666698,441.0,1046.66666666667,1
6891,21.39,438.0,1048.75,1
6892,21.39,441.0,1046.0,1
6893,21.39,441.0,1052.0,1
6894,21.39,429.0,1059.25,1
6895,21.39,425.25,1069.75,1
6896,21.39,433.5,1079.5,1
6897,21.39,441.0,1076.0,1
6898,21.39,433.0,1075.0,1
6899,21.39,430.75,1078.5,1
6900,21.39,437.666666666667,1074.0,1
6901,21.39,433.0,1079.5,1
6902,21.39,433.0,1068.0,1
6903,21.39,433.0,1072.66666666667,1
6904,21.39,433.0,1084.25,1
6905,21.39,433.0,1092.0,1
6906,21.39,433.0,1090.0,1
6907,21.4175,433.0,1097.0,1
6908,21.426666666666698,433.0,1103.33333333333,1
6909,21.39,435.5,1105.0,1
6910,21.39,441.0,1109.0,1
6911,21.39,438.0,1103.25,1
6912,21.4175,438.0,1098.75,1
6913,21.426666666666698,441.0,1095.0,1
6914,21.426666666666698,441.0,1089.66666666667,1
6915,21.412,433.5,1083.25,1
6916,21.39,429.0,1084.33333333333,1
6917,21.4175,444.0,1083.75,1
6918,21.39,444.0,1082.66666666667,1
6919,21.39,429.0,1080.5,1
6920,21.39,432.75,1081.0,1
6921,21.39,434.0,1076.0,1
6922,21.39,444.0,1076.25,1
6923,21.4175,444.0,1077.75,1
6924,21.426666666666698,444.0,1086.0,1
6925,21.445,444.0,1088.5,1
6926,21.445,444.0,1092.5,1
6927,21.426666666666698,439.0,1099.66666666667,1
6928,21.5,429.0,1103.5,1
6929,21.5,429.0,1108.0,1
6930,21.4725,429.0,1115.0,1
6931,21.5,432.75,1119.0,1
6932,21.5,444.0,1128.33333333333,1
6933,21.5,444.0,1135.75,1
6934,21.5,444.0,1134.25,1
6935,21.5,460.0,1133.0,1
6936,21.5,454.666666666667,1131.66666666667,1
6937,21.525,444.0,1141.25,1
6938,21.525,444.0,1153.66666666667,1
6939,21.5,444.0,1158.0,1
6940,21.55,440.25,1173.0,1
6941,21.6,429.0,1172.25,1
6942,21.6,429.0,1177.33333333333,1
6943,21.575,429.0,1178.25,1
6944,21.6,441.0,1181.66666666667,1
6945,21.6,438.0,1194.0,1
6946,21.6,438.0,1207.0,1
6947,21.6,441.0,1208.33333333333,1
6948,21.6,438.0,1211.25,1
6949,21.6,438.0,1223.25,1
6950,21.6,438.0,1243.0,1
6951,21.6,441.0,1243.0,1
6952,21.6,429.0,1253.25,1
6953,21.6,429.0,1263.5,1
6954,21.6333333333333,429.0,1266.66666666667,1
6955,21.6,433.5,1271.5,1
6956,21.6,438.0,1275.5,1
6957,21.625,438.0,1302.0,1
6958,21.6,441.0,1318.33333333333,1
6959,21.62,433.5,1342.75,1
6960,21.6666666666667,440.25,1377.75,1
6961,21.675,452.0,1445.0,1
6962,21.6666666666667,446.0,1506.0,1
6963,21.675,450.25,1382.25,1
6964,21.6333333333333,454.0,1303.33333333333,1
6965,21.7,454.0,1283.0,1
6966,21.675,454.0,1279.5,1
6967,21.6666666666667,454.0,1279.66666666667,1
6968,21.7,464.0,1286.33333333333,1
6969,21.7,454.0,1254.0,1
6970,21.7,454.0,1249.5,1
6971,21.7,454.0,1254.5,1
6972,21.7,454.0,1235.66666666667,1
6973,21.7,454.0,1214.66666666667,1
6974,21.675,442.75,1205.5,1
6975,21.6666666666667,446.0,1209.33333333333,1
6976,21.7,444.25,1209.0,1
6977,21.7,449.5,1207.5,1
6978,21.7,444.25,1199.25,1
6979,21.7,439.0,1197.5,1
6980,21.7,442.0,1189.2,1
6981,21.6666666666667,454.0,1190.66666666667,1
6982,21.7,454.0,1187.5,1
6983,21.7,454.0,1177.25,1
6984,21.675,464.0,1164.25,1
6985,21.7,459.0,1157.0,1
6986,21.7,455.666666666667,1160.33333333333,1
6987,21.675,464.0,1164.5,1
6988,21.7,460.25,1170.0,1
6989,21.7,464.0,1159.5,1
6990,21.7,464.0,1153.66666666667,1
6991,21.7,454.0,1150.25,1
6992,21.7,469.0,1150.0,1
6993,21.7,459.0,1149.75,1
6994,21.7,454.0,1154.25,1
6995,21.7,464.0,1155.0,1
6996,21.7,464.0,1156.66666666667,1
6997,21.7,471.5,1152.0,1
6998,21.7,479.0,1155.0,1
6999,21.7,469.0,1147.0,1
7000,21.7,474.0,1142.0,1
7001,21.7,474.0,1144.2,1
7002,21.73,464.0,1153.33333333333,1
7003,21.73,464.0,1151.33333333333,1
7004,21.7225,456.5,1140.75,1
7005,21.7,37.0,1143.0,0
7006,21.7,33.5,1164.5,0
7007,21.7,19.0,1165.5,0
7008,21.7,37.0,1165.5,0
7009,21.7,37.0,1166.5,0
7010,21.7,37.0,1156.0,0
7011,21.7,28.0,1153.5,0
7012,21.7,33.5,1152.0,0
7013,21.7,33.5,1142.25,0
7014,21.7,38.3333333333333,1142.0,0
7015,21.7,38.3333333333333,1138.0,0
7016,21.7,33.5,1136.5,0
7017,21.7,26.25,1136.5,0
7018,21.7,31.0,1134.33333333333,0
7019,21.7,43.25,1134.33333333333,0
7020,21.7,42.25,1136.8,0
7021,21.65,44.0,1126.5,0
7022,21.7,44.0,1119.5,0
7023,21.6333333333333,44.0,1115.0,0
7024,21.7,40.5,1116.25,0
7025,21.7,40.5,1106.0,0
7026,21.65,55.0,1105.25,0
7027,21.7,37.0,1114.33333333333,0
7028,21.675,37.0,1112.0,0
7029,21.65,37.0,1113.5,0
7030,21.675,101.0,1117.5,0
7031,21.6333333333333,332.66666666666697,1129.33333333333,0
7032,21.675,431.0,1139.5,1
7033,21.65,454.0,1139.0,1
7034,21.7,454.0,1132.75,1
7035,21.7,454.0,1130.0,1
7036,21.6666666666667,459.0,1128.33333333333,1
7037,21.675,459.0,1125.0,1
7038,21.7,464.0,1130.75,1
7039,21.65,470.5,1146.25,1
7040,21.7,462.75,1152.5,1
7041,21.7,464.0,1158.0,1
7042,21.7,469.0,1153.0,1
7043,21.7,457.75,1156.75,1
7044,21.7,454.0,1154.5,1
7045,21.7,454.0,1153.66666666667,1
7046,21.7,457.75,1154.5,1
7047,21.7,454.0,1167.0,1
7048,21.73,449.0,1170.0,1
7049,21.7225,449.5,1168.0,1
7050,21.7675,448.0,1169.25,1
7051,21.736,444.0,1170.0,1
7052,21.79,444.0,1170.5,1
7053,21.7675,444.0,1173.0,1
7054,21.7675,444.0,1176.0,1
7055,21.79,444.0,1178.0,1
7056,21.7675,444.0,1175.0,1
7057,21.76,444.0,1174.66666666667,1
7058,21.7675,444.0,1174.0,1
7059,21.79,444.0,1174.0,1
7060,21.79,444.0,1183.75,1
7061,21.79,440.25,1185.5,1
7062,21.79,434.0,1187.66666666667,1
7063,21.79,429.0,1188.0,1
7064,21.79,429.0,1191.75,1
7065,21.79,441.0,1201.0,1
7066,21.79,436.2,1200.6,1
7067,21.79,435.0,1203.0,1
7068,21.79,433.5,1205.5,1
